id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,maxima_educacion,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,recoleccion_basuras,usufructo_vivienda,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,internet,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar,ha_sido_victima_robo
2015_bar_235,1.0,barranquilla,235.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,no,0.0,media,0.0,0.0,no,casa,4.0,si,si,si,si,"tierra, arena","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,muy poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca,no
2015_bar_236,2.0,barranquilla,236.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,no,0.0,técnica/tecnológica,0.0,1.0,si,apartamento,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,raramente,peor,si,no,control sobre todas las decisiones,algo probable,si,menos de 1 salario mínimo,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca,si
2015_bar_237,1.0,barranquilla,237.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,no,0.0,técnica/tecnológica,0.0,1.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,si,no,nunca,igual,si,no,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca,si
2015_bar_238,2.0,barranquilla,238.0,5.0,4.0,1.0,1.0,1.0,0.0,3.0,2.0,no,0.0,básica secundaria,0.0,0.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,no,no,no,no,no,si,no,si,si,no,nunca,igual,si,si,control sobre la mayoría de decisiones,muy poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,nunca,raramente,nunca,nunca,no
2015_bar_239,2.0,barranquilla,239.0,5.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,no,2.0,universitaria,0.0,2.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,si,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca,si
2015_bar_240,3.0,barranquilla,240.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,no,1.0,universitaria,0.0,1.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,muy poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,nunca,raramente,nunca,nunca,no
2015_bar_241,1.0,barranquilla,241.0,5.0,1.0,4.0,1.0,1.0,2.0,0.0,3.0,no,2.0,universitaria,0.0,1.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,si,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,no
2015_bar_242,3.0,barranquilla,242.0,6.0,1.0,5.0,1.0,1.0,3.0,0.0,3.0,no,3.0,básica secundaria,0.0,1.0,no,casa,5.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca,no
2015_bar_243,2.0,barranquilla,243.0,6.0,0.0,6.0,1.0,1.0,2.0,0.0,4.0,no,1.0,media,0.0,3.0,si,casa,5.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,no,no,no,no,no,si,no,si,si,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,no,nunca,raramente,nunca,nunca,no
2015_bar_244,3.0,barranquilla,244.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,universitaria,0.0,2.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,raramente,mejor,si,si,control sobre la mayoría de decisiones,muy poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,nunca,nunca,raramente,nunca,si
2015_bar_245,3.0,barranquilla,245.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,no,0.0,técnica/tecnológica,0.0,1.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,nunca,mejor,no,no,control sobre la mayoría de decisiones,poco probable,si,menos de 1 salario mínimo,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,no
2015_bar_246,3.0,barranquilla,246.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,no,1.0,media,0.0,1.0,no,apartamento,2.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarrendada,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca,no
2015_bar_247,3.0,barranquilla,247.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,no,0.0,técnica/tecnológica,0.0,1.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,nunca,igual,si,si,control sobre la mayoría de decisiones,muy poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca,no
2015_bar_248,3.0,barranquilla,248.0,6.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,no,1.0,universitaria,0.0,2.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,no
2015_bar_249,2.0,barranquilla,249.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,no,0.0,universitaria,0.0,1.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,si,en arriendo o subarrendada,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no
2015_bar_173,2.0,barranquilla,173.0,9.0,2.0,7.0,1.0,1.0,2.0,0.0,7.0,no,2.0,universitaria,0.0,6.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,si,si,si,no,nunca,peor,si,si,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, parcialmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca,no
2015_bar_250,3.0,barranquilla,250.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,básica secundaria,0.0,0.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca,no
2015_bar_251,3.0,barranquilla,251.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,4.0,si,0.0,técnica/tecnológica,0.0,2.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,nunca,igual,no,si,control sobre todas las decisiones,poco probable,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca,no
2015_bar_252,3.0,barranquilla,252.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,si,2.0,universitaria,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,si,no,no,si,no,si,no,si,si,no,nunca,igual,si,si,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no
2015_bar_253,3.0,barranquilla,253.0,5.0,1.0,4.0,1.0,1.0,1.0,0.0,3.0,no,2.0,universitaria,0.0,2.0,no,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,si,si,control sobre algunas decisiones,muy poco probable,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarrendada,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no
2015_bar_254,3.0,barranquilla,254.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,no,1.0,universitaria,0.0,0.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,no,si,no,si,si,no,nunca,igual,si,si,control sobre todas las decisiones,muy poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no
2015_bar_255,3.0,barranquilla,255.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,no,0.0,postgrado,0.0,3.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,no,si,si,si,si,no,a veces,mejor,si,si,control sobre todas las decisiones,poco probable,no,menos de 1 salario mínimo,si,en arriendo o subarrendada,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a veces,nunca,a veces,nunca,no
2015_bar_256,1.0,barranquilla,256.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,no,0.0,media,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,si,no,no,si,no,si,no,si,si,no,nunca,igual,si,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no
2015_bar_257,1.0,barranquilla,257.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,técnica/tecnológica,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,si,no,no,no,si,no,si,si,no,no,nunca,igual,no,si,control sobre todas las decisiones,muy probable,si,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,no
2015_bar_258,1.0,barranquilla,258.0,6.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,si,2.0,básica secundaria,0.0,2.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,si,no,no,si,no,si,no,si,si,no,nunca,igual,no,si,control sobre todas las decisiones,muy probable,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca,no
2015_bar_259,1.0,barranquilla,259.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,peor,no,si,control sobre todas las decisiones,algo probable,si,menos de 1 salario mínimo,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,no
2015_bar_260,1.0,barranquilla,260.0,5.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,no,0.0,técnica/tecnológica,0.0,3.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,no,si,no,si,no,si,si,no,raramente,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,3.0,si,raramente,raramente,raramente,raramente,si
2015_bar_261,1.0,barranquilla,261.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,no,1.0,básica secundaria,0.0,1.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,si,si,control sobre todas las decisiones,poco probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca,no
2015_bar_262,1.0,barranquilla,262.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,no,0.0,media,0.0,0.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,si,si,si,no,nunca,igual,no,si,control sobre todas las decisiones,muy poco probable,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,insatisfecho,entre 1 y 2 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,no
2015_bar_263,1.0,barranquilla,263.0,5.0,2.0,3.0,1.0,1.0,2.0,0.0,3.0,no,1.0,básica secundaria,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,no,no,no,no,no,no,no,si,no,no,nunca,mejor,si,si,control sobre todas las decisiones,muy poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,no
2015_bar_264,1.0,barranquilla,264.0,6.0,2.0,4.0,1.0,1.0,3.0,0.0,3.0,no,2.0,universitaria,0.0,1.0,no,casa,5.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,si,no,no,no,no,si,si,si,si,no,nunca,mejor,si,no,control sobre todas las decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,no
2015_bar_265,1.0,barranquilla,265.0,7.0,4.0,3.0,1.0,1.0,4.0,0.0,2.0,si,4.0,básica secundaria,0.0,2.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,si,si,si,no,a veces,igual,si,no,control sobre todas las decisiones,muy probable,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,a veces,nunca,nunca,nunca,si
2015_bar_266,1.0,barranquilla,266.0,6.0,1.0,5.0,1.0,1.0,3.0,0.0,3.0,no,3.0,básica secundaria,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,si,si,si,no,a veces,mejor,si,si,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos,2.0,si,raramente,raramente,raramente,raramente,si
2015_bar_267,1.0,barranquilla,267.0,5.0,0.0,5.0,1.0,1.0,3.0,0.0,2.0,no,2.0,básica secundaria,0.0,1.0,no,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,si,si,control sobre todas las decisiones,algo probable,si,menos de 1 salario mínimo,si,en usufructo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca,no
2015_bar_268,1.0,barranquilla,268.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,1.0,técnica/tecnológica,0.0,2.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,mejor,no,si,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarrendada,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca,no
2015_bar_269,3.0,barranquilla,269.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,1.0,universitaria,0.0,1.0,si,cuarto(s) en arriendo,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,igual,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarrendada,bastante feliz,satisfecho,más de 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca,si
2015_bar_270,2.0,barranquilla,270.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,no,0.0,técnica/tecnológica,0.0,3.0,si,apartamento,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,no,no,no,no,no,si,no,si,no,no,nunca,igual,si,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca,si
2015_bar_271,3.0,barranquilla,271.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,técnica/tecnológica,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,posesión sin titulo o propiedad colectiva,bastante feliz,satisfecho,más de 5 salarios mínimos,2.0,no,nunca,raramente,nunca,nunca,si
2015_bar_272,1.0,barranquilla,272.0,4.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,no,1.0,básica secundaria,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,si,si,no,si,no,no,nunca,igual,no,no,control sobre todas las decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,insatisfecho,más de 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca,si
2015_bar_273,3.0,barranquilla,273.0,5.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,no,0.0,técnica/tecnológica,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,si,no,nunca,igual,si,no,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,3.0,no,a veces,a veces,nunca,nunca,no
2015_bar_274,3.0,barranquilla,274.0,5.0,2.0,3.0,1.0,1.0,2.0,0.0,3.0,no,1.0,media,0.0,1.0,si,apartamento,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,si,si,si,no,si,si,no,nunca,igual,si,si,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,raramente,nunca,raramente,nunca,si
2015_bar_275,3.0,barranquilla,275.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,no,0.0,universitaria,0.0,0.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,si,no,no,no,no,no,no,si,si,no,nunca,igual,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca,no
