id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,maxima_educacion,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,recoleccion_basuras,usufructo_vivienda,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,internet,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar
2016_bar_265,3.0,barranquilla,265.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,si,0.0,media,0.0,2.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,no,nunca,peor,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca
2016_bar_266,3.0,barranquilla,266.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,1.0,universitaria,0.0,3.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,no,nunca,igual,si,si,control sobre la mayoría de decisiones,no,más de 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca
2016_bar_267,3.0,barranquilla,267.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,no,1.0,técnica/tecnológica,0.0,2.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,no,nunca,igual,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca
2016_bar_268,3.0,barranquilla,268.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,no,1.0,básica secundaria,0.0,1.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,no,nunca,igual,si,no,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca
2016_bar_269,3.0,barranquilla,269.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,técnica/tecnológica,0.0,1.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,no,raramente,peor,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,raramente,raramente,raramente
2016_bar_270,3.0,barranquilla,270.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,si,0.0,media,0.0,0.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,no,raramente,peor,no,si,control sobre la mayoría de decisiones,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,raramente,raramente,raramente
2016_bar_271,3.0,barranquilla,271.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,2.0,media,0.0,2.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,no,nunca,peor,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_272,3.0,barranquilla,272.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,no,0.0,media,0.0,0.0,no,casa,2.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,raramente,igual,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,raramente,raramente,raramente
2016_bar_273,3.0,barranquilla,273.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,no,0.0,media,0.0,0.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,no,si,no,si,si,no,nunca,igual,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_274,3.0,barranquilla,274.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,no,0.0,media,0.0,1.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,no,nunca,igual,si,si,control sobre la mayoría de decisiones,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_275,3.0,barranquilla,275.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,no,0.0,media,0.0,0.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,raramente,peor,no,no,control sobre la mayoría de decisiones,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,raramente,raramente,raramente
2016_bar_276,3.0,barranquilla,276.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,no,0.0,media,0.0,3.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,no,nunca,igual,si,no,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca
2016_bar_277,3.0,barranquilla,277.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,no,2.0,media,0.0,1.0,no,apartamento,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,no,nunca,peor,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca
2016_bar_278,3.0,barranquilla,278.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,no,1.0,técnica/tecnológica,0.0,2.0,si,apartamento,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,no,nunca,mejor,no,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca
2016_bar_279,3.0,barranquilla,279.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,no,1.0,universitaria,0.0,1.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,no,nunca,peor,si,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_280,3.0,barranquilla,280.0,4.0,0.0,4.0,1.0,1.0,1.0,0.0,3.0,no,1.0,media,0.0,1.0,si,casa,4.0,si,si,no,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,no,nunca,igual,si,si,control sobre todas las decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca
2016_bar_281,3.0,barranquilla,281.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,no,1.0,universitaria,0.0,2.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,no,nunca,igual,si,no,control sobre todas las decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_282,3.0,barranquilla,282.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,2.0,universitaria,0.0,2.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,no,nunca,igual,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_283,2.0,barranquilla,283.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,2.0,universitaria,0.0,2.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,no,nunca,igual,no,si,control sobre la mayoría de decisiones,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_284,3.0,barranquilla,284.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,universitaria,0.0,1.0,si,casa,2.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,no,raramente,peor,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,raramente,raramente,raramente
2016_bar_285,3.0,barranquilla,285.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,no,1.0,básica secundaria,0.0,1.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,no,nunca,igual,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_286,3.0,barranquilla,286.0,8.0,3.0,5.0,1.0,1.0,2.0,1.0,5.0,no,3.0,universitaria,0.0,5.0,si,casa,6.0,no,no,no,no,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,peor,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca
2016_bar_287,3.0,barranquilla,287.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,6.0,no,3.0,universitaria,0.0,4.0,si,casa,5.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,raramente,igual,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,raramente,raramente,raramente
2016_bar_288,3.0,barranquilla,288.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,si,1.0,media,0.0,0.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,si,si,si,no,raramente,peor,no,no,control sobre la mayoría de decisiones,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,raramente,raramente,raramente
2016_bar_289,2.0,barranquilla,289.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,0.0,media,0.0,1.0,si,apartamento,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,si,si,si,no,raramente,igual,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,raramente,raramente,raramente
2016_bar_290,2.0,barranquilla,290.0,5.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,no,0.0,técnica/tecnológica,0.0,2.0,si,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,no,nunca,igual,no,no,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_291,3.0,barranquilla,291.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,0.0,media,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,no,nunca,igual,no,si,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_292,3.0,barranquilla,292.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,media,0.0,1.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,no,raramente,peor,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca
2016_bar_293,3.0,barranquilla,293.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,no,0.0,básica secundaria,0.0,0.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,no,no,nunca,igual,no,si,control sobre todas las decisiones,si,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca
2016_bar_294,3.0,barranquilla,294.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,no,0.0,media,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,no,no,nunca,igual,no,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca
2016_bar_295,2.0,barranquilla,295.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,media,0.0,1.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,no,nunca,igual,no,si,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_296,3.0,barranquilla,296.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,si,no,no,si,si,si,no,si,no,no,raramente,igual,no,no,control sobre todas las decisiones,si,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,raramente,raramente,raramente
2016_bar_297,3.0,barranquilla,297.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,si,0.0,técnica/tecnológica,0.0,0.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,si,no,si,si,no,raramente,igual,no,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,raramente,raramente,raramente
2016_bar_298,2.0,barranquilla,298.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,no,0.0,técnica/tecnológica,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,si,no,no,si,si,si,no,si,si,no,nunca,igual,no,no,control sobre todas las decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_299,3.0,barranquilla,299.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,0.0,universitaria,0.0,4.0,si,apartamento,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,si,nunca,peor,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,nunca,nunca,nunca,nunca
2016_bar_300,3.0,barranquilla,300.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,4.0,básica secundaria,0.0,1.0,no,casa,5.0,no,no,no,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,si,si,si,si,no,no,nunca,mejor,si,si,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca
2016_bar_301,3.0,barranquilla,301.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,media,0.0,2.0,no,casa,4.0,no,no,no,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,si,no,si,no,no,raramente,mejor,si,si,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,raramente,a menudo,raramente,raramente
2016_bar_302,3.0,barranquilla,302.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,media,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,si,si,no,no,no,no,no,no,si,no,no,nunca,mejor,si,si,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,raramente,nunca,nunca
2016_bar_303,3.0,barranquilla,303.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,si,si,no,si,no,no,nunca,mejor,si,si,control sobre algunas decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,raramente,nunca,nunca
2016_bar_304,3.0,barranquilla,304.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,media,0.0,2.0,si,casa,3.0,no,no,no,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,si,no,no,si,no,no,nunca,mejor,si,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,raramente,nunca,nunca
2016_bar_305,3.0,barranquilla,305.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,2.0,si,casa,4.0,no,no,no,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,si,si,si,no,no,a veces,mejor,si,si,control sobre muy pocas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,menos de 1 salario mínimo,2.0,no,nunca,nunca,raramente,nunca
2016_bar_306,3.0,barranquilla,306.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,2.0,si,casa,4.0,no,no,no,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,si,no,si,no,no,nunca,mejor,si,si,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,raramente,nunca,nunca
2016_bar_307,3.0,barranquilla,307.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,media,0.0,2.0,si,casa,4.0,no,no,no,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,no,no,si,no,no,nunca,mejor,si,si,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca
